_date,total_clones,unique_clones
2022-05-06,1,1
2022-05-07,1,1
2022-05-09,2,1
2022-05-15,1,1
2022-05-16,8,4
2022-05-17,12,8
2022-05-18,17,7
2022-05-20,6,4
2022-06-04,1,1
2022-06-06,1,1
2022-06-27,1,1
2022-07-15,5,2
2022-07-23,1,1
2022-07-26,1,1
2022-08-02,1,1
2022-08-25,1,1
