_date,total_clones,unique_clones
2023-08-08,4,3
2023-08-09,2,1
2023-08-13,1,1
2023-08-21,1,1
2023-08-28,1,1
2023-09-01,3,2
2023-09-08,1,1
2023-09-12,1,1
2023-09-13,1,1
2023-09-14,3,2
2023-09-16,1,1
