_date,total_views,unique_views
2023-08-07,6,1
2023-08-08,7,1
2023-08-09,28,1
2023-08-10,8,1
2023-08-11,44,2
2023-08-12,20,1
2023-08-13,83,1
2023-08-14,53,2
2023-08-17,10,1
2023-08-18,19,3
2023-08-20,13,1
2023-08-23,16,1
2023-08-24,1,1
2023-08-28,2,1
2023-08-29,2,2
2023-08-31,2,1
2023-09-02,8,8
2023-09-03,4,4
2023-09-04,2,2
2023-09-05,7,2
2023-09-06,2,2
2023-09-08,3,3
2023-09-10,2,2
