_date,total_views,unique_views
2023-08-07,2,1
2023-08-08,8,3
2023-08-09,1,1
2023-08-11,10,2
2023-08-12,8,1
2023-08-13,24,1
2023-08-14,10,1
2023-08-17,4,1
2023-08-18,1,1
2023-08-20,4,1
