_date,total_views,unique_views
2022-09-06,8,2
2022-09-07,6,1
2022-09-09,3,1
2022-09-10,1,1
2022-09-12,26,4
2022-09-13,3,1
2022-09-15,3,1
2022-09-16,1,1
