_date,total_views,unique_views
2023-08-14,16,4
2023-08-17,11,3
2023-08-18,1,1
2023-08-22,4,2
2023-08-23,1,1
2023-08-24,9,3
2023-08-25,1,1
2023-08-27,2,2
2023-08-29,1,1
2023-08-30,1,1
